Eingegangen am;Mangel Nr.;Typ;Status;Geo-Koordinaten
10.04.2019 20:12:44;1306;Straßenschäden;Behoben;49.4674,11.0092
11.04.2019 07:37:58;1307;Sonstige Mängel;Behoben;49.5117,10.973
11.04.2019 10:18:48;1308;Straßenschäden;In Bearbeitung;49.4671,10.9986
11.04.2019 18:01:36;1309;Straßenschäden;Behoben;49.467,10.9666
11.04.2019 21:42:20;1310;Sonstige Mängel;Behoben;49.4767,10.9889
11.04.2019 23:09:31;1311;Defekte Straßenbeleuchtung;Behoben;49.4655,10.9567
12.04.2019 11:36:32;1312;Parkverstöße;Behoben;49.4579,10.9692
13.04.2019 13:11:05;1313;Sonstige Mängel;Abgelehnt;49.48,10.9636
13.04.2019 15:27:32;1314;Parkverstöße;Behoben;49.4726,10.9844
14.04.2019 01:48:01;1315;Defekte Ampelanlagen oder Verkehrsschilder;In Bearbeitung;49.4721,10.9846
14.04.2019 08:08:22;1316;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4671,10.9839
14.04.2019 18:57:18;1317;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4895,10.9801
16.04.2019 08:27:42;1318;Parkverstöße;Behoben;49.4683,10.9939
16.04.2019 09:19:37;1319;Probleme mit Tieren (zum Beispiel Wespen, Hornissen, Hunde);In Bearbeitung;49.4817,10.9639
16.04.2019 10:57:28;1320;Sonstige Mängel;Behoben;49.4616,10.9872
16.04.2019 16:14:47;1321;Mülltonnen nicht geleert oder verschwunden;Abgelehnt;49.479,10.9846
16.04.2019 18:19:27;1322;Parkverstöße;Behoben;49.4649,10.9991
16.04.2019 19:11:22;1323;Parkverstöße;Behoben;49.4726,10.9826
16.04.2019 19:14:01;1324;Störungen Grillplatz;In Bearbeitung;49.4724,10.9824
16.04.2019 20:08:54;1325;Parkverstöße;Behoben;49.4868,10.977
16.04.2019 20:12:44;1326;Parkverstöße;Behoben;49.4861,10.9761
16.04.2019 20:19:43;1327;Parkverstöße;Behoben;49.4861,10.9761
16.04.2019 20:26:04;1328;Parkverstöße;Behoben;49.4861,10.9761
16.04.2019 20:31:11;1329;Parkverstöße;Behoben;49.487,10.9766
16.04.2019 20:36:07;1330;Parkverstöße;Behoben;49.4867,10.9761
16.04.2019 20:39:00;1331;Parkverstöße;Behoben;49.4864,10.9761
16.04.2019 20:43:53;1332;Parkverstöße;Behoben;49.487,10.9766
17.04.2019 07:08:22;1333;Parkverstöße;Behoben;49.4776,11.0129
17.04.2019 07:42:19;1334;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.5007,10.9823
17.04.2019 11:36:36;1335;Sonstige Mängel;Abgelehnt;49.5114,10.9759
17.04.2019 17:49:10;1336;Parkverstöße;Behoben;49.4775,11.0129
17.04.2019 18:12:56;1337;Parkverstöße;Behoben;49.487,10.9772
17.04.2019 18:15:55;1338;Parkverstöße;Behoben;49.4861,10.9767
17.04.2019 18:21:39;1339;Parkverstöße;Behoben;49.4869,10.9761
17.04.2019 18:56:59;1340;Sonstige Mängel;Behoben;49.4617,10.9606
18.04.2019 07:22:41;1341;Parkverstöße;Behoben;49.4776,11.0129
18.04.2019 12:12:09;1342;Mülltonnen nicht geleert oder verschwunden;Behoben;49.481,10.9595
18.04.2019 17:22:33;1343;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4781,10.9887
18.04.2019 18:37:43;1344;Störungen Grillplatz;In Bearbeitung;49.4723,10.9822
19.04.2019 17:13:23;1345;Parkverstöße;In Bearbeitung;49.4837,10.9884
20.04.2019 11:35:47;1346;Sonstige Mängel;Abgelehnt;49.4743,10.9886
20.04.2019 14:17:29;1347;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4783,10.9889
20.04.2019 16:06:28;1348;Sonstige Mängel;Behoben;49.4695,11.0009
21.04.2019 08:40:17;1349;Sonstige Mängel;Behoben;49.4699,10.9916
21.04.2019 13:50:58;1350;Defekte Ampelanlagen oder Verkehrsschilder;Behoben;49.4753,10.992
22.04.2019 08:58:45;1351;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4699,10.9916
22.04.2019 13:08:08;1352;Sonstige Mängel;Abgelehnt;49.5036,10.968
22.04.2019 13:23:16;1353;Sonstige Mängel;Behoben;49.4993,10.968
22.04.2019 16:03:22;1354;Parkverstöße;Behoben;49.4811,10.9684
22.04.2019 19:57:38;1355;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4737,10.9869
23.04.2019 07:04:51;1356;Parkverstöße;Behoben;49.4776,11.0129
23.04.2019 07:05:18;1357;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.5053,10.9747
23.04.2019 17:41:54;1358;Defekte Ampelanlagen oder Verkehrsschilder;In Bearbeitung;49.473,10.9904
23.04.2019 18:09:57;1359;Parkverstöße;Behoben;49.4666,11.0091
23.04.2019 19:05:19;1360;Parkverstöße;Behoben;49.477,10.9827
23.04.2019 20:04:16;1361;Mülltonnen nicht geleert oder verschwunden;Abgelehnt;49.4925,10.9597
24.04.2019 06:08:37;1362;Parkverstöße;Behoben;49.4995,10.9674
24.04.2019 06:15:52;1363;Parkverstöße;Behoben;49.4976,10.9674
24.04.2019 07:12:54;1364;Parkverstöße;Behoben;49.4775,11.0129
24.04.2019 07:26:05;1365;Defekte Ampelanlagen oder Verkehrsschilder;Behoben;49.4708,10.9972
24.04.2019 09:41:34;1366;Defekte Ampelanlagen oder Verkehrsschilder;Behoben;49.4691,11.0019
24.04.2019 12:33:47;1367;Sonstige Mängel;Abgelehnt;49.5268,10.9809
24.04.2019 18:13:51;1368;Sonstige Mängel;Behoben;49.4711,10.9905
24.04.2019 19:11:34;1369;Parkverstöße;Behoben;49.4775,11.0129
25.04.2019 08:15:20;1370;Parkverstöße;Behoben;49.4777,11.0127
25.04.2019 15:54:35;1371;Parkverstöße;Behoben;49.4682,10.9942
25.04.2019 17:10:47;1372;Parkverstöße;Behoben;49.4775,11.0129
25.04.2019 17:15:26;1373;Sonstige Mängel;Behoben;49.5116,10.9728
25.04.2019 22:06:20;1374;Defekte Straßenbeleuchtung;Behoben;49.4661,10.9508
26.04.2019 07:29:55;1375;Parkverstöße;Behoben;49.4776,11.0129
26.04.2019 17:50:49;1376;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4776,11.0129
26.04.2019 17:51:28;1377;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4776,11.0129
26.04.2019 21:54:56;1378;Lärm- oder Geruchsbelästigung;Abgelehnt;49.4698,10.9925
27.04.2019 09:08:41;1379;Defekte Ampelanlagen oder Verkehrsschilder;In Bearbeitung;49.4658,10.9846
27.04.2019 09:19:18;1380;Sonstige Mängel;Behoben;49.4742,10.9904
27.04.2019 10:14:59;1381;Sonstige Mängel;Behoben;49.4716,10.9927
27.04.2019 11:30:20;1382;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4778,11.0129
27.04.2019 12:15:59;1383;Sonstige Mängel;Behoben;49.4649,11.0008
27.04.2019 18:52:11;1384;Mülltonnen nicht geleert oder verschwunden;Abgelehnt;49.493,11.004
28.04.2019 04:17:25;1385;Lärm- oder Geruchsbelästigung;Behoben;49.4698,10.9916
28.04.2019 08:10:07;1386;Sonstige Mängel;Behoben;49.4628,10.9664
28.04.2019 10:38:48;1387;Sonstige Mängel;Behoben;49.4778,11.0125
28.04.2019 14:53:00;1388;Parkverstöße;Behoben;49.4776,11.0129
28.04.2019 15:32:51;1389;Sonstige Mängel;Behoben;49.4562,10.9971
29.04.2019 05:19:39;1390;Parkverstöße;Behoben;49.4634,10.9945
29.04.2019 09:27:30;1391;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4577,11.0054
29.04.2019 09:30:27;1392;Abgestellte Autos ohne Kennzeichen;Behoben;49.4571,11.007
29.04.2019 09:42:30;1393;Defekte Ampelanlagen oder Verkehrsschilder;Behoben;49.4688,10.9607
29.04.2019 10:55:35;1394;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4757,10.9898
29.04.2019 12:29:46;1395;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4777,11.013
29.04.2019 15:37:42;1396;Parkverstöße;Behoben;49.4865,10.9727
30.04.2019 19:31:44;1397;Parkverstöße;Behoben;49.4681,10.9941
30.04.2019 19:36:47;1398;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4778,10.9882
01.05.2019 07:59:04;1399;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4817,10.986
01.05.2019 11:43:02;1400;Probleme mit Tieren (zum Beispiel Wespen, Hornissen, Hunde);Abgelehnt;49.4773,10.991
01.05.2019 11:47:28;1401;Parkverstöße;Behoben;49.476,10.9815
01.05.2019 12:13:51;1402;Probleme mit Tieren (zum Beispiel Wespen, Hornissen, Hunde);In Bearbeitung;49.4798,10.9902
01.05.2019 16:34:26;1403;Parkverstöße;Behoben;49.4725,10.9825
01.05.2019 19:04:22;1404;Parkverstöße;Behoben;49.4723,10.9821
01.05.2019 19:07:42;1405;Parkverstöße;Behoben;49.4754,10.9828
01.05.2019 19:29:02;1406;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4883,10.9539
01.05.2019 19:32:26;1407;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.462,10.9928
02.05.2019 08:18:35;1408;Parkverstöße;Behoben;49.4775,10.9905
02.05.2019 08:21:51;1409;Parkverstöße;Behoben;49.4775,10.9905
02.05.2019 08:35:32;1410;Parkverstöße;Behoben;49.4778,10.9898
02.05.2019 08:38:30;1411;Sonstige Mängel;Behoben;49.4791,10.989
02.05.2019 08:40:06;1412;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4791,10.9891
02.05.2019 09:02:01;1413;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4678,10.9488
02.05.2019 11:37:45;1414;Parkverstöße;Behoben;49.4677,10.9887
02.05.2019 14:58:08;1415;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.469,10.9912
03.05.2019 08:00:37;1416;Parkverstöße;Behoben;49.4684,10.9939
03.05.2019 08:08:25;1417;Parkverstöße;Behoben;49.4685,11.0013
03.05.2019 10:01:18;1418;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.469,10.9909
03.05.2019 14:32:54;1419;Parkverstöße;Behoben;49.4793,10.9894
03.05.2019 15:38:37;1420;Parkverstöße;Behoben;49.4777,11.0127
03.05.2019 18:29:33;1421;Parkverstöße;Behoben;49.4776,11.0129
03.05.2019 22:13:26;1422;Defekte Ampelanlagen oder Verkehrsschilder;In Bearbeitung;49.464,10.9979
03.05.2019 22:17:35;1423;Parkverstöße;Behoben;49.4783,10.99
04.05.2019 08:27:33;1424;Parkverstöße;Behoben;49.4784,10.9905
04.05.2019 09:21:16;1425;Parkverstöße;Behoben;49.4684,10.9942
04.05.2019 10:47:48;1426;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4654,10.9836
04.05.2019 12:11:52;1427;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4777,11.0126
04.05.2019 12:16:53;1428;Parkverstöße;Behoben;49.4777,11.0127
05.05.2019 00:33:47;1429;Lärm- oder Geruchsbelästigung;Behoben;49.4699,10.9915
05.05.2019 10:46:57;1430;Parkverstöße;Behoben;49.4794,10.9853
05.05.2019 11:16:51;1431;Parkverstöße;Behoben;49.4798,11.0002
05.05.2019 12:00:27;1432;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4776,11.0123
05.05.2019 12:03:41;1433;Parkverstöße;Abgelehnt;49.4777,11.0127
05.05.2019 16:55:04;1434;Parkverstöße;Behoben;49.4775,10.9903
05.05.2019 18:39:35;1435;Sonstige Mängel;Behoben;49.4621,10.9895
05.05.2019 19:01:09;1436;Parkverstöße;Abgelehnt;49.4531,10.9959
05.05.2019 19:03:15;1437;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4531,10.9959
05.05.2019 19:03:56;1438;Sonstige Mängel;Behoben;49.4762,10.989
05.05.2019 19:56:07;1439;Parkverstöße;Behoben;49.4994,10.9674
05.05.2019 21:10:45;1440;Parkverstöße;Behoben;49.4814,10.9963
06.05.2019 07:15:05;1441;Parkverstöße;Behoben;49.4776,11.0129
06.05.2019 09:15:18;1442;Sonstige Mängel;Behoben;49.5108,10.9825
06.05.2019 10:49:38;1443;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4688,10.9908
06.05.2019 10:49:50;1444;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4691,10.9911
06.05.2019 11:20:49;1445;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.476,10.9859
06.05.2019 12:37:15;1446;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4655,10.9833
06.05.2019 17:23:48;1447;Parkverstöße;Behoben;49.4883,10.9397
06.05.2019 18:28:31;1448;Parkverstöße;Behoben;49.4776,11.0129
07.05.2019 05:56:41;1449;Parkverstöße;Behoben;49.4814,10.9968
07.05.2019 06:20:39;1450;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4839,10.9661
07.05.2019 07:08:56;1451;Parkverstöße;Behoben;49.4686,11.0021
07.05.2019 07:13:21;1452;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4776,11.0129
07.05.2019 07:14:17;1453;Parkverstöße;Behoben;49.4776,11.0129
07.05.2019 08:55:45;1454;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4724,10.9925
07.05.2019 08:58:26;1455;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4733,10.9915
07.05.2019 12:46:06;1456;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4655,10.9835
07.05.2019 13:46:53;1457;Abgestellte Autos ohne Kennzeichen;Behoben;49.466,10.9874
07.05.2019 14:28:15;1458;Parkverstöße;Behoben;49.4776,11.0129
07.05.2019 18:04:12;1459;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4795,11.0008
07.05.2019 19:53:33;1460;Parkverstöße;Behoben;49.4776,11.0129
07.05.2019 20:09:47;1461;Parkverstöße;Behoben;49.4725,10.9822
07.05.2019 20:45:28;1462;Straßenschäden;In Bearbeitung;49.4805,11.011
08.05.2019 01:39:43;1463;Defekte Straßenbeleuchtung;Behoben;49.4563,10.9992
08.05.2019 07:15:31;1464;Parkverstöße;Behoben;49.4776,11.0129
08.05.2019 10:29:50;1465;Sonstige Mängel;Behoben;49.473,10.993
08.05.2019 13:39:49;1466;Parkverstöße;Behoben;49.4972,10.9609
08.05.2019 17:39:59;1467;Abgestellte Autos ohne Kennzeichen;Behoben;49.4605,10.9833
08.05.2019 18:14:25;1468;Parkverstöße;Behoben;49.4684,10.9942
09.05.2019 08:40:05;1469;Sonstige Mängel;Abgelehnt;49.4695,10.9899
09.05.2019 08:44:48;1470;Probleme mit Tieren (zum Beispiel Wespen, Hornissen, Hunde);Behoben;49.4711,10.9875
09.05.2019 11:17:07;1471;Sonstige Mängel;Behoben;49.4693,10.9899
09.05.2019 14:31:16;1472;Parkverstöße;Behoben;49.4749,10.9875
10.05.2019 10:41:40;1473;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4776,11.013
10.05.2019 15:29:23;1474;Abgestellte Autos ohne Kennzeichen;Behoben;49.467,11.0098
10.05.2019 15:30:59;1475;Abgestellte Autos ohne Kennzeichen;Behoben;49.4676,11.0088
10.05.2019 20:26:26;1476;Defekte Ampelanlagen oder Verkehrsschilder;In Bearbeitung;49.4618,11.0036
11.05.2019 08:10:24;1477;Parkverstöße;Behoben;49.5081,10.982
11.05.2019 09:01:36;1478;Parkverstöße;Behoben;49.4661,10.9841
11.05.2019 10:06:55;1479;Abgestellte Autos ohne Kennzeichen;Behoben;49.5007,10.9851
11.05.2019 14:08:12;1480;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.5125,10.9833
11.05.2019 16:30:45;1481;Abgestellte Autos ohne Kennzeichen;Behoben;49.4767,11.0124
11.05.2019 18:21:15;1482;Sonstige Mängel;Behoben;49.4776,11.0129
12.05.2019 00:02:30;1483;Lärm- oder Geruchsbelästigung;In Bearbeitung;49.4699,10.9916
12.05.2019 00:53:58;1484;Lärm- oder Geruchsbelästigung;In Bearbeitung;49.4696,10.9912
12.05.2019 10:22:44;1485;Parkverstöße;Behoben;49.481,10.9959
12.05.2019 15:38:53;1486;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4696,11.0126
12.05.2019 16:58:33;1487;Parkverstöße;Behoben;49.4776,11.0129
12.05.2019 17:01:37;1488;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4776,11.0129
12.05.2019 18:43:49;1489;Parkverstöße;Behoben;49.466,10.9871
12.05.2019 19:37:51;1490;Parkverstöße;Behoben;49.4779,10.9833
12.05.2019 19:46:44;1491;Straßenschäden;Behoben;49.48,10.9847
13.05.2019 15:52:18;1492;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4749,11.0174
13.05.2019 18:33:33;1493;Parkverstöße;Behoben;49.4685,10.9939
13.05.2019 19:11:37;1494;Sonstige Mängel;Behoben;49.4819,10.9519
13.05.2019 22:53:10;1495;Defekte Straßenbeleuchtung;Behoben;49.4695,10.9673
14.05.2019 12:48:56;1496;Parkverstöße;Behoben;49.4883,10.9225
14.05.2019 14:54:00;1497;Parkverstöße;Behoben;49.4579,10.9692
14.05.2019 17:51:46;1498;Parkverstöße;Behoben;49.4794,10.9848
14.05.2019 20:20:04;1499;Abgestellte Autos ohne Kennzeichen;In Bearbeitung;49.4799,10.9621
14.05.2019 23:36:13;1500;Parkverstöße;Behoben;49.4736,10.982
15.05.2019 10:08:27;1501;Parkverstöße;Behoben;49.4875,10.9139
15.05.2019 16:55:57;1502;Parkverstöße;Behoben;49.4699,10.9916
16.05.2019 08:40:09;1503;Parkverstöße;Behoben;49.4611,11.0011
16.05.2019 12:36:34;1504;Parkverstöße;Behoben;49.4714,10.9856
16.05.2019 13:51:38;1505;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4761,11.0155
16.05.2019 16:31:23;1506;Parkverstöße;Behoben;49.4723,10.9822
16.05.2019 16:31:26;1507;Sonstige Mängel;In Bearbeitung;49.4627,11.0013
16.05.2019 18:42:05;1508;Parkverstöße;Behoben;49.4775,11.0129
16.05.2019 18:44:15;1509;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4775,11.0129
16.05.2019 18:45:28;1510;Sonstige Mängel;Behoben;49.4775,11.0129
17.05.2019 10:57:11;1511;Parkverstöße;Behoben;49.4807,10.98
17.05.2019 15:19:01;1512;Störungen in Grünanlagen und Landschaftsschutzgebieten;Abgelehnt;49.4694,10.9898
18.05.2019 09:23:44;1513;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4783,10.99
18.05.2019 09:26:33;1514;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4776,10.9905
18.05.2019 10:36:42;1515;Defekte Straßenbeleuchtung;Behoben;49.471,10.9909
18.05.2019 11:57:22;1516;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4715,11.0103
18.05.2019 17:44:23;1517;Straßenschäden;In Bearbeitung;49.4678,10.9634
19.05.2019 08:09:38;1518;Straßen- und Gehwegverunreinigung;In Bearbeitung;49.4845,10.9792
19.05.2019 08:12:59;1519;Störungen in Grünanlagen und Landschaftsschutzgebieten;Behoben;49.482,10.9856
19.05.2019 09:11:30;1520;Defekte Ampelanlagen oder Verkehrsschilder;Behoben;49.4625,10.9871
19.05.2019 10:33:24;1521;Sonstige Mängel;Behoben;49.4722,10.9925
19.05.2019 17:21:48;1522;Sonstige Mängel;Behoben;49.4775,11.0129
19.05.2019 17:22:56;1523;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4775,11.0129
20.05.2019 06:27:38;1524;Parkverstöße;Behoben;49.4658,10.9848
20.05.2019 09:17:38;1525;Parkverstöße;Behoben;49.487,10.9784
20.05.2019 13:46:43;1526;Sonstige Mängel;Behoben;49.482,10.9692
20.05.2019 17:07:34;1527;Sonstige Mängel;Behoben;49.4714,10.9856
20.05.2019 18:50:21;1528;Sonstige Mängel;Behoben;49.4622,11.0014
20.05.2019 18:58:52;1529;Parkverstöße;Behoben;49.4775,11.0129
21.05.2019 03:35:12;1530;Defekte Straßenbeleuchtung;Behoben;49.4582,10.9939
21.05.2019 12:40:39;1531;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4588,11.0019
21.05.2019 13:47:22;1532;Sonstige Mängel;Behoben;49.4615,10.9991
22.05.2019 07:32:15;1533;Parkverstöße;Behoben;49.4775,11.0129
22.05.2019 07:33:56;1534;Sonstige Mängel;Abgelehnt;49.4775,11.0129
22.05.2019 07:35:33;1535;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4775,11.0129
22.05.2019 07:53:42;1536;Sonstige Mängel;Abgelehnt;49.4775,11.0129
22.05.2019 07:58:42;1537;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4775,11.0129
22.05.2019 08:50:36;1538;Parkverstöße;Behoben;49.4902,11.0102
22.05.2019 17:03:16;1539;Parkverstöße;Behoben;49.4576,10.9697
23.05.2019 09:29:45;1540;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4782,10.9903
23.05.2019 15:02:28;1541;Parkverstöße;Behoben;49.4846,10.9631
23.05.2019 15:04:56;1542;Parkverstöße;Behoben;49.4686,10.9926
23.05.2019 18:20:37;1543;Parkverstöße;Behoben;49.4699,10.9916
23.05.2019 18:49:56;1544;Parkverstöße;Behoben;49.4775,11.013
23.05.2019 20:11:15;1545;Parkverstöße;Behoben;49.4775,11.013
24.05.2019 06:19:06;1546;Mülltonnen nicht geleert oder verschwunden;Abgelehnt;49.4777,11.0127
24.05.2019 06:21:31;1547;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4777,11.0129
24.05.2019 06:22:51;1548;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4777,11.0129
24.05.2019 18:50:47;1549;Mülltonnen nicht geleert oder verschwunden;Abgelehnt;49.4775,11.0129
24.05.2019 18:52:21;1550;Sonstige Mängel;Abgelehnt;49.4775,11.0129
24.05.2019 18:53:14;1551;Parkverstöße;Behoben;49.4775,11.0129
24.05.2019 18:53:34;1552;Parkverstöße;Behoben;49.4644,10.9964
24.05.2019 22:18:06;1553;Parkverstöße;Behoben;49.4776,10.9904
25.05.2019 09:56:33;1554;Sonstige Mängel;Behoben;49.4792,10.9944
25.05.2019 15:36:54;1555;Lärm- oder Geruchsbelästigung;Abgelehnt;49.4791,10.9855
25.05.2019 18:40:39;1556;Parkverstöße;Behoben;49.4776,10.9903
26.05.2019 10:42:05;1557;Sonstige Mängel;Behoben;49.4895,10.932
26.05.2019 11:31:54;1558;Parkverstöße;Behoben;49.4775,11.0129
26.05.2019 11:34:03;1559;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4775,11.0129
26.05.2019 12:51:16;1560;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4764,10.9852
26.05.2019 13:14:27;1561;Defekte Ampelanlagen oder Verkehrsschilder;In Bearbeitung;49.4774,10.9861
26.05.2019 17:00:23;1562;Sonstige Mängel;Behoben;49.4739,10.9335
26.05.2019 19:05:34;1563;Störungen in Grünanlagen und Landschaftsschutzgebieten;Behoben;49.4765,10.9801
27.05.2019 08:23:16;1564;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4662,10.9943
27.05.2019 11:15:30;1565;Sonstige Mängel;Behoben;49.4893,10.9212
27.05.2019 20:34:37;1566;Sonstige Mängel;In Bearbeitung;49.4743,10.9906
27.05.2019 22:13:15;1567;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4783,10.99
28.05.2019 08:42:07;1568;Parkverstöße;Behoben;49.4686,11.0068
28.05.2019 16:34:12;1569;Sonstige Mängel;Abgelehnt;49.4639,10.9723
28.05.2019 19:34:49;1570;Parkverstöße;Behoben;49.4775,11.0129
29.05.2019 20:25:33;1571;Sonstige Mängel;Behoben;49.4705,10.9411
30.05.2019 18:03:44;1572;Defekte Ampelanlagen oder Verkehrsschilder;Behoben;49.4587,10.9682
30.05.2019 20:40:16;1573;Sonstige Mängel;Behoben;49.4726,10.9927
30.05.2019 20:50:40;1574;Sonstige Mängel;Behoben;49.471,11.0002
31.05.2019 08:26:44;1575;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4781,10.9888
31.05.2019 08:30:02;1576;Parkverstöße;Behoben;49.4707,10.9921
31.05.2019 08:46:12;1577;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4855,10.9884
31.05.2019 13:00:53;1578;Parkverstöße;Behoben;49.4994,10.968
31.05.2019 13:02:52;1579;Parkverstöße;Abgelehnt;49.4994,10.968
31.05.2019 22:27:05;1580;Sonstige Mängel;Behoben;49.4591,10.9994
31.05.2019 22:33:45;1581;Sonstige Mängel;Behoben;49.4591,10.9994
01.06.2019 21:34:06;1582;Sonstige Mängel;In Bearbeitung;49.504,10.9815
02.06.2019 12:52:01;1583;Störungen in Grünanlagen und Landschaftsschutzgebieten;Behoben;49.4783,10.9457
02.06.2019 13:19:20;1584;Parkverstöße;Behoben;49.4777,11.0127
02.06.2019 18:29:09;1585;Parkverstöße;Behoben;49.5082,10.982
02.06.2019 18:55:17;1586;Parkverstöße;Behoben;49.4775,11.0129
02.06.2019 19:56:32;1587;Parkverstöße;Behoben;49.4731,10.9924
02.06.2019 20:19:30;1588;Sonstige Mängel;Behoben;49.4775,11.0129
02.06.2019 21:22:11;1589;Parkverstöße;Abgelehnt;49.4775,11.0129
03.06.2019 12:34:34;1590;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.5069,10.9842
03.06.2019 19:23:18;1591;Lärm- oder Geruchsbelästigung;Abgelehnt;49.4733,10.9861
04.06.2019 09:44:39;1592;Illegale Müllablagerung, Ansammlung von Unrat;In Bearbeitung;49.4782,10.989
04.06.2019 12:11:44;1593;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4781,10.989
04.06.2019 14:16:54;1594;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4792,10.9821
04.06.2019 17:30:00;1595;Parkverstöße;Behoben;49.4626,11.0006
04.06.2019 19:04:42;1596;Mülltonnen nicht geleert oder verschwunden;Abgelehnt;49.4777,11.0127
04.06.2019 19:47:54;1597;Parkverstöße;Behoben;49.4699,10.9916
05.06.2019 08:48:49;1598;Sonstige Mängel;Abgelehnt;49.461,10.9998
05.06.2019 11:43:38;1599;Parkverstöße;Behoben;49.4699,10.9916
05.06.2019 16:08:53;1600;Sonstige Mängel;In Bearbeitung;49.4703,10.9391
05.06.2019 23:52:29;1601;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4759,10.9862
06.06.2019 07:39:39;1602;Probleme mit Tieren (zum Beispiel Wespen, Hornissen, Hunde);Behoben;49.4625,11.0005
06.06.2019 09:46:17;1603;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4682,10.9952
06.06.2019 09:50:06;1604;Parkverstöße;Behoben;49.4888,10.9128
06.06.2019 09:51:19;1605;Parkverstöße;Abgelehnt;49.4888,10.9128
06.06.2019 11:42:14;1606;Illegale Müllablagerung, Ansammlung von Unrat;In Bearbeitung;49.51,10.9786
06.06.2019 11:45:51;1607;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4691,11.0074
06.06.2019 14:18:22;1608;Illegale Müllablagerung, Ansammlung von Unrat;Abgelehnt;49.4775,11.0129
06.06.2019 18:03:54;1609;Illegale Müllablagerung, Ansammlung von Unrat;Behoben;49.4899,10.9246
